date,address,floor,type,age,twPing,bedRoom,livingRoom,restRoom,furniture,elevator,parkingSpace,price
2022-04-26,台北市北投區稻香路１８５-５號,1,住宅,44,31.69897615269,3,2,2,1,1,0,28000.0
2022-05-10,台北市北投區中和街４０號２樓之２１,2,套房,43,9.65882535123,1,0,1,1,1,0,11000.0
2022-05-09,台北市北投區知行路２４５巷１號５樓,5,住宅,44,22.54230081972,3,1,1,1,0,0,16000.0
2022-05-17,台北市南港區南港路三段１３０巷１弄５號A室,1,住宅,50,16.80387561105,1,1,1,0,0,0,19000.0
2022-04-29,台北市信義區吳興街３８４號３樓,3,住宅,52,26.934600979440003,3,2,3,1,0,0,32000.0
2022-05-17,台北市南港區南港路三段１３０巷１弄５號B室,1,住宅,50,8.40345030558,1,0,0,0,0,0,7000.0
2022-05-19,台北市松山區南京東路五段２３９號６樓之６,6,住宅,14,16.77060060984,1,2,1,1,1,0,27000.0
2022-05-19,台北市松山區光復南路４５巷１６號二樓,2,住宅,36,45.62910165924,4,2,2,1,1,0,50000.0
2022-05-01,台北市南港區經貿二路２４５號二樓之２,2,住宅,10,29.47560107184,2,2,1,1,1,1,41000.0
2022-05-01,台北市大同區市民大道一段２０３號１６樓之１６,16,住宅,14,27.56682600243,2,2,1,1,1,0,56000.0
2022-04-26,台北市大同區市民大道一段２０３號十四樓之１７,14,住宅,14,26.18742595227,1,1,1,1,1,0,55000.0
2022-04-26,台北市大同區民權西路１１８巷２號十樓之２,10,住宅,17,11.110825404030004,1,1,1,1,1,0,35000.0
2022-04-20,台北市萬華區成都路１３５號７樓之３,7,住宅,42,13.213200480480005,1,1,1,1,1,0,18000.0
2022-04-20,台北市大同區萬全街１號２樓之７,2,住宅,8,25.55520092928,2,2,1,1,1,0,63000.0
2022-05-02,台北市大同區五原路１９號７樓之９,7,套房,14,11.5252504191,1,0,1,1,1,0,18500.0
2022-04-21,台北市萬華區貴陽街二段１６４巷１２號四樓之７,4,套房,43,6.21335022594,1,1,1,1,1,0,8000.0
2022-05-01,台北市中山區農安街６號１１樓之１２,11,套房,14,15.252050554620002,1,1,1,1,1,0,30000.0
2022-05-01,台北市中山區農安街６號１４樓之９,11,套房,14,17.054950620179998,1,1,1,1,1,0,35000.0
2022-04-22,台北市中山區林森北路５８７號七樓之２,7,住宅,12,27.143325987030003,1,1,1,1,1,0,58000.0
2022-04-22,台北市中山區林森北路５８７號十三樓之３,13,住宅,12,27.18265098846,1,1,1,1,1,0,58000.0
2022-04-23,台北市中山區長春路２８號四樓之２,4,住宅,13,14.017850509740002,1,1,1,1,1,0,28000.0
2022-04-26,台北市中山區南京東路二段１８８號九樓,9,住宅,13,41.14907649633,3,2,2,1,1,0,68000.0
2022-04-22,台北市中山區林森北路５８７號六樓之１,6,住宅,12,27.143325987030003,1,1,1,1,1,0,55000.0
2022-04-25,台北市中山區農安街６號１０樓之１２,10,套房,14,16.244250590700002,1,1,1,1,1,0,36000.0
2022-04-23,台北市內湖區文湖街２１巷８２弄３３號６樓,6,住宅,19,38.29952639271,3,2,2,1,1,0,35100.0
2022-04-29,台北市內湖區東湖路１０６巷９弄２２號２樓,2,住宅,41,30.655351114740004,3,2,2,1,0,0,25000.0
2022-05-01,台北市中山區松江路１８４巷２６弄６號５樓,5,住宅,15,16.41667559697,2,2,1,1,1,0,30000.0
2022-04-23,台北市中山區新生北路三段５６巷１９號３樓之５,3,住宅,14,22.92647583369,1,2,1,1,1,0,63000.0
2022-05-08,台北市中山區新生北路二段６６號三樓之２８,3,住宅,43,6.72457524453,1,0,0,1,1,0,8000.0
2022-05-05,台北市中山區敬業三路１６２巷１７８號２樓,2,住宅,23,43.29077657421001,3,2,2,1,1,0,34000.0
2022-05-06,台北市中山區德惠街７之２號６樓,6,住宅,3,32.4280011792,2,1,2,0,1,0,50000.0
2022-04-30,台北市中山區中山北路二段１６８之３號十三樓,13,住宅,17,18.20747566209,2,1,1,1,1,0,33000.0
2022-05-18,台北市內湖區成功路四段３２４巷３弄１號五樓,5,住宅,39,31.55680114752,3,1,2,1,0,0,23000.0
2022-05-18,台北市中山區中山北路三段５５巷６號七樓之３,7,套房,44,11.616000422400004,1,0,1,1,1,0,24000.0
2022-05-12,台北市大同區華陰街７９號８樓之３,8,住宅,10,25.8940009416,2,2,1,1,1,0,50000.0
2022-04-22,台北市萬華區昆明街１９６號２樓,2,住宅,38,22.50902581851,2,1,2,1,1,0,26400.0
2022-05-05,台北市萬華區成都路９６號１０樓之３,10,住宅,25,6.52190023716,1,0,1,1,1,0,10500.0
2022-05-08,台北市萬華區青年路３０巷８號九樓之２,9,住宅,36,30.92155112442,3,2,1,1,1,0,27000.0
2022-05-13,台北市萬華區萬大路５４２號３樓,3,住宅,55,28.329126030150004,3,1,1,1,0,0,14000.0
2022-05-10,台北市中正區忠孝西路一段５０號１７樓之２２,17,套房,33,13.86357550413,1,0,1,1,1,0,19000.0
2022-05-18,台北市萬華區環河南路一段７１號二樓之２５,2,套房,46,6.5945002398,1,0,1,1,1,0,11000.0
2022-05-17,台北市萬華區西寧南路３６號九樓之８,9,套房,45,11.87615043186,1,0,1,1,1,0,14500.0
2022-05-17,台北市信義區吳興街６００巷７６弄２０號五樓,5,套房,7,18.59770067628,1,1,1,1,1,0,27000.0
2022-05-06,台北市信義區福德街２３２巷１６弄６號４樓,4,住宅,52,22.09157580333,2,1,1,1,0,0,24000.0
2022-05-01,台北市信義區信義路五段１２８號４樓之３,4,住宅,19,69.35417752197,3,2,2,1,1,0,120000.0
2022-04-29,台北市信義區虎林街７０巷２９號,1,住宅,41,27.61522600419,3,2,1,1,1,0,30000.0
2022-05-05,台北市士林區承德路四段３巷２８號５樓,5,住宅,44,38.81377641141,4,3,3,1,0,0,35000.0
2022-05-10,台北市士林區天玉街４０號八樓之１,8,住宅,27,42.90962656035,3,2,2,1,1,0,81000.0
2022-05-07,台北市北投區溫泉路３７巷２６號四樓之１,4,住宅,18,12.73827546321,0,0,0,1,1,0,12200.0
2022-05-03,台北市中正區廈門街６６巷１弄５號３樓,3,住宅,53,28.54692603807,2,2,1,1,0,0,26000.0
2022-05-04,台北市中山區新生北路二段６８巷８號５樓之２,5,住宅,7,25.67922593379,2,1,1,1,1,0,64000.0
2022-05-08,台北市中山區天祥路８６巷１０弄９號二樓,2,住宅,41,23.57080085712,3,2,1,1,0,0,24000.0
2022-05-15,台北市內湖區金湖路１６之５號二樓,2,住宅,42,34.46685125334,3,2,2,1,0,0,29000.0
2022-05-02,台北市南港區福德街４５１號十四樓,14,住宅,25,39.73337644485,3,2,1,1,1,0,28500.0
2022-04-29,台北市萬華區青年路３０巷７號九樓之１,9,住宅,36,32.03777616501,3,2,2,1,1,0,26000.0
2022-04-25,台北市中正區漢口街一段３１號六樓,6,住宅,43,21.91310079684,2,1,1,1,1,0,21000.0
2022-05-10,台北市文山區木新路二段１１１巷６弄２５號五樓,5,住宅,37,34.37610125004,3,2,2,1,0,0,25000.0
